day_type,hour_of_day,category,item,qty_active
Public_Holiday,6,B,LED Light,2.0
Public_Holiday,6,B,Ceiling Fan,1.0
Public_Holiday,6,B,Television,1.0
Public_Holiday,6,B,Iron,0.0
Public_Holiday,6,B,Refrigerator,0.25
Public_Holiday,6,C,LED Light,1.0
Public_Holiday,6,C,Ceiling Fan,0.0
Public_Holiday,6,Misc,Hospital,0.3
Public_Holiday,6,Misc,Street Light,0.0
Public_Holiday,6,Misc,Cold Storage,3.0
Public_Holiday,6,Misc,School,0.0
Public_Holiday,6,Misc,Others,0.8
Public_Holiday,7,A,LED Light,2.0
Public_Holiday,7,A,Ceiling Fan,2.0
Public_Holiday,7,A,Television,1.0
Public_Holiday,7,A,Iron,0.0
Public_Holiday,7,A,Refrigerator,0.25
Public_Holiday,7,A,Washing Machine,0.0
Public_Holiday,7,B,LED Light,2.0
Public_Holiday,7,B,Ceiling Fan,1.0
Public_Holiday,7,B,Television,1.0
Public_Holiday,7,B,Iron,0.0
Public_Holiday,7,B,Refrigerator,0.25
Public_Holiday,7,C,LED Light,1.0
Public_Holiday,7,C,Ceiling Fan,0.0
Public_Holiday,7,Misc,Hospital,0.5
Public_Holiday,7,Misc,Street Light,0.0
Public_Holiday,7,Misc,Cold Storage,3.0
Public_Holiday,7,Misc,School,0.0
Public_Holiday,7,Misc,Others,1.0
Public_Holiday,8,A,LED Light,2.0
Public_Holiday,8,A,Ceiling Fan,2.0
Public_Holiday,8,A,Television,1.0
Public_Holiday,8,A,Iron,0.0
Public_Holiday,8,A,Refrigerator,0.25
Public_Holiday,8,A,Washing Machine,0.0
Public_Holiday,8,B,LED Light,2.0
Public_Holiday,8,B,Ceiling Fan,1.0
Public_Holiday,8,B,Television,1.0
Public_Holiday,8,B,Iron,0.0
Public_Holiday,8,B,Refrigerator,0.25
Public_Holiday,8,C,LED Light,0.0
Public_Holiday,8,C,Ceiling Fan,0.0
Public_Holiday,8,Misc,Hospital,0.5
Public_Holiday,8,Misc,Street Light,0.0
Public_Holiday,8,Misc,Cold Storage,3.0
Public_Holiday,8,Misc,School,0.0
Public_Holiday,8,Misc,Others,1.0
Public_Holiday,9,A,LED Light,2.0
Public_Holiday,9,A,Ceiling Fan,2.0
Public_Holiday,9,A,Television,1.0
Public_Holiday,9,A,Iron,0.0
Public_Holiday,9,A,Refrigerator,0.25
Public_Holiday,9,A,Washing Machine,0.0
Public_Holiday,9,B,LED Light,2.0
Public_Holiday,9,B,Ceiling Fan,1.0
Public_Holiday,9,B,Television,1.0
Public_Holiday,9,B,Iron,0.0
Public_Holiday,9,B,Refrigerator,0.25
Public_Holiday,9,C,LED Light,0.0
Public_Holiday,9,C,Ceiling Fan,0.0
Public_Holiday,9,Misc,Hospital,0.5
Public_Holiday,9,Misc,Street Light,0.0
Public_Holiday,9,Misc,Cold Storage,3.0
Public_Holiday,9,Misc,School,0.0
Public_Holiday,9,Misc,Others,1.0
Public_Holiday,10,A,LED Light,2.0
Public_Holiday,10,A,Ceiling Fan,2.0
Public_Holiday,10,A,Television,1.0
Public_Holiday,10,A,Iron,0.0
Public_Holiday,10,A,Refrigerator,0.25
Public_Holiday,10,A,Washing Machine,1.0
Public_Holiday,10,B,LED Light,2.0
Public_Holiday,10,B,Ceiling Fan,1.0
Public_Holiday,10,B,Television,1.0
Public_Holiday,10,B,Iron,0.0
Public_Holiday,10,B,Refrigerator,0.25
Public_Holiday,10,C,LED Light,1.0
Public_Holiday,10,C,Ceiling Fan,1.0
Public_Holiday,10,Misc,Hospital,0.5
Public_Holiday,10,Misc,Street Light,0.0
Public_Holiday,10,Misc,Cold Storage,2.0
Public_Holiday,10,Misc,School,0.0
Public_Holiday,10,Misc,Others,1.0
Public_Holiday,11,A,LED Light,2.0
Public_Holiday,11,A,Ceiling Fan,2.0
Public_Holiday,11,A,Television,1.0
Public_Holiday,11,A,Iron,0.0
Public_Holiday,11,A,Refrigerator,0.25
Public_Holiday,11,A,Washing Machine,0.0
Public_Holiday,11,B,LED Light,2.0
Public_Holiday,11,B,Ceiling Fan,1.0
Public_Holiday,11,B,Television,1.0
Public_Holiday,11,B,Iron,0.0
Public_Holiday,11,B,Refrigerator,0.25
Public_Holiday,11,C,LED Light,1.0
Public_Holiday,11,C,Ceiling Fan,1.0
Public_Holiday,11,Misc,Hospital,0.5
Public_Holiday,11,Misc,Street Light,0.0
Public_Holiday,11,Misc,Cold Storage,2.0
Public_Holiday,11,Misc,School,0.0
Public_Holiday,11,Misc,Others,1.0
Public_Holiday,12,A,LED Light,2.0
Public_Holiday,12,A,Ceiling Fan,2.0
Public_Holiday,12,A,Television,1.0
Public_Holiday,12,A,Iron,0.0
Public_Holiday,12,A,Refrigerator,0.25
Public_Holiday,12,A,Washing Machine,0.0
Public_Holiday,12,B,LED Light,2.0
Public_Holiday,12,B,Ceiling Fan,1.0
Public_Holiday,12,B,Television,1.0
Public_Holiday,12,B,Iron,0.0
Public_Holiday,12,B,Refrigerator,0.25
Public_Holiday,12,C,LED Light,1.0
Public_Holiday,12,C,Ceiling Fan,1.0
Public_Holiday,12,Misc,Hospital,0.5
Public_Holiday,12,Misc,Street Light,0.0
Public_Holiday,12,Misc,Cold Storage,2.0
Public_Holiday,12,Misc,School,0.0
Public_Holiday,12,Misc,Others,1.0
Public_Holiday,13,A,LED Light,2.0
Public_Holiday,13,A,Ceiling Fan,2.0
Public_Holiday,13,A,Television,1.0
Public_Holiday,13,A,Iron,0.0
Public_Holiday,13,A,Refrigerator,0.25
Public_Holiday,13,A,Washing Machine,0.0
Public_Holiday,13,B,LED Light,2.0
Public_Holiday,13,B,Ceiling Fan,1.0
Public_Holiday,13,B,Television,1.0
Public_Holiday,13,B,Iron,0.0
Public_Holiday,13,B,Refrigerator,0.25
Public_Holiday,13,C,LED Light,1.0
Public_Holiday,13,C,Ceiling Fan,1.0
Public_Holiday,13,Misc,Hospital,0.5
Public_Holiday,13,Misc,Street Light,0.0
Public_Holiday,13,Misc,Cold Storage,2.0
Public_Holiday,13,Misc,School,0.0
Public_Holiday,13,Misc,Others,1.0
Public_Holiday,14,A,LED Light,5.0
Public_Holiday,14,A,Ceiling Fan,2.0
Public_Holiday,14,A,Television,1.0
Public_Holiday,14,A,Iron,0.0
Public_Holiday,14,A,Refrigerator,0.25
Public_Holiday,14,A,Washing Machine,0.0
Public_Holiday,14,B,LED Light,3.0
Public_Holiday,14,B,Ceiling Fan,1.0
Public_Holiday,14,B,Television,1.0
Public_Holiday,14,B,Iron,0.0
Public_Holiday,14,B,Refrigerator,0.25
Public_Holiday,14,C,LED Light,1.0
Public_Holiday,14,C,Ceiling Fan,1.0
Public_Holiday,14,Misc,Hospital,0.5
Public_Holiday,14,Misc,Street Light,0.0
Public_Holiday,14,Misc,Cold Storage,2.0
Public_Holiday,14,Misc,School,0.0
Public_Holiday,14,Misc,Others,1.0
Public_Holiday,15,A,LED Light,5.0
Public_Holiday,15,A,Ceiling Fan,2.0
Public_Holiday,15,A,Television,1.0
Public_Holiday,15,A,Iron,1.0
Public_Holiday,15,A,Refrigerator,0.25
Public_Holiday,15,A,Washing Machine,0.0
Public_Holiday,15,B,LED Light,3.0
Public_Holiday,15,B,Ceiling Fan,1.0
Public_Holiday,15,B,Television,1.0
Public_Holiday,15,B,Iron,1.0
Public_Holiday,15,B,Refrigerator,0.25
Public_Holiday,15,C,LED Light,1.0
Public_Holiday,15,C,Ceiling Fan,1.0
Public_Holiday,15,Misc,Hospital,0.5
Public_Holiday,15,Misc,Street Light,0.0
Public_Holiday,15,Misc,Cold Storage,1.0
Public_Holiday,15,Misc,School,0.0
Public_Holiday,15,Misc,Others,1.0
Public_Holiday,16,A,LED Light,5.0
Public_Holiday,16,A,Ceiling Fan,2.0
Public_Holiday,16,A,Television,1.0
Public_Holiday,16,A,Iron,0.0
Public_Holiday,16,A,Refrigerator,0.25
Public_Holiday,16,A,Washing Machine,0.0
Public_Holiday,16,B,LED Light,3.0
Public_Holiday,16,B,Ceiling Fan,1.0
Public_Holiday,16,B,Television,1.0
Public_Holiday,16,B,Iron,0.0
Public_Holiday,16,B,Refrigerator,0.25
Public_Holiday,16,C,LED Light,1.0
Public_Holiday,16,C,Ceiling Fan,1.0
Public_Holiday,16,Misc,Hospital,0.5
Public_Holiday,16,Misc,Street Light,5.0
Public_Holiday,16,Misc,Cold Storage,1.0
Public_Holiday,16,Misc,School,0.0
Public_Holiday,16,Misc,Others,1.0
Public_Holiday,17,A,LED Light,5.0
Public_Holiday,17,A,Ceiling Fan,2.0
Public_Holiday,17,A,Television,1.0
Public_Holiday,17,A,Iron,0.0
Public_Holiday,17,A,Refrigerator,0.25
Public_Holiday,17,A,Washing Machine,0.0
Public_Holiday,17,B,LED Light,3.0
Public_Holiday,17,B,Ceiling Fan,1.0
Public_Holiday,17,B,Television,1.0
Public_Holiday,17,B,Iron,0.0
Public_Holiday,17,B,Refrigerator,0.25
Public_Holiday,17,C,LED Light,2.0
Public_Holiday,17,C,Ceiling Fan,1.0
Public_Holiday,17,Misc,Hospital,0.5
Public_Holiday,17,Misc,Street Light,25.0
Public_Holiday,17,Misc,Cold Storage,1.0
Public_Holiday,17,Misc,School,0.0
Public_Holiday,17,Misc,Others,1.0
Public_Holiday,18,A,LED Light,5.0
Public_Holiday,18,A,Ceiling Fan,2.0
Public_Holiday,18,A,Television,1.0
Public_Holiday,18,A,Iron,0.0
Public_Holiday,18,A,Refrigerator,0.25
Public_Holiday,18,A,Washing Machine,0.0
Public_Holiday,18,B,LED Light,3.0
Public_Holiday,18,B,Ceiling Fan,1.0
Public_Holiday,18,B,Television,1.0
Public_Holiday,18,B,Iron,0.0
Public_Holiday,18,B,Refrigerator,0.25
Public_Holiday,18,C,LED Light,2.0
Public_Holiday,18,C,Ceiling Fan,1.0
Public_Holiday,18,Misc,Hospital,0.5
Public_Holiday,18,Misc,Street Light,35.0
Public_Holiday,18,Misc,Cold Storage,1.0
Public_Holiday,18,Misc,School,0.0
Public_Holiday,18,Misc,Others,1.0
Public_Holiday,19,A,LED Light,5.0
Public_Holiday,19,A,Ceiling Fan,2.0
Public_Holiday,19,A,Television,1.0
Public_Holiday,19,A,Iron,0.0
Public_Holiday,19,A,Refrigerator,0.25
Public_Holiday,19,A,Washing Machine,0.0
Public_Holiday,19,B,LED Light,3.0
Public_Holiday,19,B,Ceiling Fan,1.0
Public_Holiday,19,B,Television,1.0
Public_Holiday,19,B,Iron,0.0
Public_Holiday,19,B,Refrigerator,0.25
Public_Holiday,19,C,LED Light,1.0
Public_Holiday,19,C,Ceiling Fan,0.0
Public_Holiday,19,Misc,Hospital,0.5
Public_Holiday,19,Misc,Street Light,40.0
Public_Holiday,19,Misc,Cold Storage,1.0
Public_Holiday,19,Misc,School,0.0
Public_Holiday,19,Misc,Others,1.0
Public_Holiday,20,A,LED Light,5.0
Public_Holiday,20,A,Ceiling Fan,2.0
Public_Holiday,20,A,Television,1.0
Public_Holiday,20,A,Iron,0.0
Public_Holiday,20,A,Refrigerator,0.25
Public_Holiday,20,A,Washing Machine,0.0
Public_Holiday,20,B,LED Light,3.0
Public_Holiday,20,B,Ceiling Fan,1.0
Public_Holiday,20,B,Television,1.0
Public_Holiday,20,B,Iron,0.0
Public_Holiday,20,B,Refrigerator,0.25
Public_Holiday,20,C,LED Light,1.0
Public_Holiday,20,C,Ceiling Fan,0.0
Public_Holiday,20,Misc,Hospital,0.5
Public_Holiday,20,Misc,Street Light,50.0
Public_Holiday,20,Misc,Cold Storage,1.0
Public_Holiday,20,Misc,School,0.0
Public_Holiday,20,Misc,Others,1.0
Public_Holiday,21,A,LED Light,4.0
Public_Holiday,21,A,Ceiling Fan,2.0
Public_Holiday,21,A,Television,1.0
Public_Holiday,21,A,Iron,0.0
Public_Holiday,21,A,Refrigerator,0.25
Public_Holiday,21,A,Washing Machine,0.0
Public_Holiday,21,B,LED Light,3.0
Public_Holiday,21,B,Ceiling Fan,1.0
Public_Holiday,21,B,Television,1.0
Public_Holiday,21,B,Iron,0.0
Public_Holiday,21,B,Refrigerator,0.25
Public_Holiday,21,C,LED Light,1.0
Public_Holiday,21,C,Ceiling Fan,0.0
Public_Holiday,21,Misc,Hospital,0.3
Public_Holiday,21,Misc,Street Light,50.0
Public_Holiday,21,Misc,Cold Storage,1.0
Public_Holiday,21,Misc,School,0.0
Public_Holiday,21,Misc,Others,0.8
Public_Holiday,22,A,LED Light,4.0
Public_Holiday,22,A,Ceiling Fan,2.0
Public_Holiday,22,A,Television,1.0
Public_Holiday,22,A,Iron,0.0
Public_Holiday,22,A,Refrigerator,0.25
Public_Holiday,22,A,Washing Machine,0.0
Public_Holiday,22,B,LED Light,3.0
Public_Holiday,22,B,Ceiling Fan,1.0
Public_Holiday,22,B,Television,1.0
Public_Holiday,22,B,Iron,0.0
Public_Holiday,22,B,Refrigerator,0.25
Public_Holiday,22,C,LED Light,0.0
Public_Holiday,22,C,Ceiling Fan,0.0
Public_Holiday,22,Misc,Hospital,0.3
Public_Holiday,22,Misc,Street Light,50.0
Public_Holiday,22,Misc,Cold Storage,1.0
Public_Holiday,22,Misc,School,0.0
Public_Holiday,22,Misc,Others,0.8
Public_Holiday,23,A,LED Light,4.0
Public_Holiday,23,A,Ceiling Fan,2.0
Public_Holiday,23,A,Television,1.0
Public_Holiday,23,A,Iron,0.0
Public_Holiday,23,A,Refrigerator,0.25
Public_Holiday,23,A,Washing Machine,0.0
Public_Holiday,23,B,LED Light,3.0
Public_Holiday,23,B,Ceiling Fan,1.0
Public_Holiday,23,B,Television,1.0
Public_Holiday,23,B,Iron,0.0
Public_Holiday,23,B,Refrigerator,0.25
Public_Holiday,23,C,LED Light,0.0
Public_Holiday,23,C,Ceiling Fan,0.0
Public_Holiday,23,Misc,Hospital,0.3
Public_Holiday,23,Misc,Street Light,50.0
Public_Holiday,23,Misc,Cold Storage,1.0
Public_Holiday,23,Misc,School,0.0
Public_Holiday,23,Misc,Others,0.8
Festival_Holiday,0,A,LED Light,5.0
Festival_Holiday,0,A,Ceiling Fan,3.0
Festival_Holiday,0,A,Television,1.0
Festival_Holiday,0,A,Iron,0.0
Festival_Holiday,0,A,Refrigerator,0.25
Festival_Holiday,0,A,Washing Machine,0.0
Festival_Holiday,0,B,LED Light,2.0
Festival_Holiday,0,B,Ceiling Fan,2.0
Festival_Holiday,0,B,Television,1.0
Festival_Holiday,0,B,Iron,0.0
Festival_Holiday,0,B,Refrigerator,0.25
Festival_Holiday,0,C,LED Light,0.0
Festival_Holiday,0,C,Ceiling Fan,1.0
Festival_Holiday,0,Misc,Hospital,0.3
Festival_Holiday,0,Misc,Street Light,35.0
Festival_Holiday,0,Misc,Cold Storage,1.0
Festival_Holiday,0,Misc,School,0.0
Festival_Holiday,0,Misc,Others,0.8
Festival_Holiday,1,A,LED Light,5.0
Festival_Holiday,1,A,Ceiling Fan,3.0
Festival_Holiday,1,A,Television,1.0
Festival_Holiday,1,A,Iron,0.0
Festival_Holiday,1,A,Refrigerator,0.25
Festival_Holiday,1,A,Washing Machine,0.0
Festival_Holiday,1,B,LED Light,2.0
Festival_Holiday,1,B,Ceiling Fan,2.0
Festival_Holiday,1,B,Television,1.0
Festival_Holiday,1,B,Iron,0.0
Festival_Holiday,1,B,Refrigerator,0.25
Festival_Holiday,1,C,LED Light,0.0
Festival_Holiday,1,C,Ceiling Fan,1.0
Festival_Holiday,1,Misc,Hospital,0.3
Festival_Holiday,1,Misc,Street Light,35.0
Festival_Holiday,1,Misc,Cold Storage,1.0
Festival_Holiday,1,Misc,School,0.0
Festival_Holiday,1,Misc,Others,0.8
Festival_Holiday,2,A,LED Light,4.0
Festival_Holiday,2,A,Ceiling Fan,2.0
Festival_Holiday,2,A,Television,0.0
Festival_Holiday,2,A,Iron,0.0
Festival_Holiday,2,A,Refrigerator,0.25
Festival_Holiday,2,A,Washing Machine,0.0
Festival_Holiday,2,B,LED Light,1.0
Festival_Holiday,2,B,Ceiling Fan,2.0
Festival_Holiday,2,B,Television,0.0
Festival_Holiday,2,B,Iron,0.0
Festival_Holiday,2,B,Refrigerator,0.25
Festival_Holiday,2,C,LED Light,0.0
Festival_Holiday,2,C,Ceiling Fan,1.0
Festival_Holiday,2,Misc,Hospital,0.3
Festival_Holiday,2,Misc,Street Light,35.0
Festival_Holiday,2,Misc,Cold Storage,1.0
Festival_Holiday,2,Misc,School,0.0
Festival_Holiday,2,Misc,Others,0.7
Festival_Holiday,3,A,LED Light,3.0
Festival_Holiday,3,A,Ceiling Fan,2.0
Festival_Holiday,3,A,Television,0.0
Festival_Holiday,3,A,Iron,0.0
Festival_Holiday,3,A,Refrigerator,0.25
Festival_Holiday,3,A,Washing Machine,0.0
Festival_Holiday,3,B,LED Light,1.0
Festival_Holiday,3,B,Ceiling Fan,2.0
Festival_Holiday,3,B,Television,0.0
Festival_Holiday,3,B,Iron,0.0
Festival_Holiday,3,B,Refrigerator,0.25
Festival_Holiday,3,C,LED Light,0.0
Festival_Holiday,3,C,Ceiling Fan,1.0
Festival_Holiday,3,Misc,Hospital,0.3
Festival_Holiday,3,Misc,Street Light,20.0
Festival_Holiday,3,Misc,Cold Storage,1.0
Festival_Holiday,3,Misc,School,0.0
Festival_Holiday,3,Misc,Others,0.7
Festival_Holiday,4,A,LED Light,3.0
Festival_Holiday,4,A,Ceiling Fan,2.0
Festival_Holiday,4,A,Television,0.0
Festival_Holiday,4,A,Iron,0.0
Festival_Holiday,4,A,Refrigerator,0.25
Festival_Holiday,4,A,Washing Machine,0.0
Festival_Holiday,4,B,LED Light,1.0
Festival_Holiday,4,B,Ceiling Fan,2.0
Festival_Holiday,4,B,Television,0.0
Festival_Holiday,4,B,Iron,0.0
Festival_Holiday,4,B,Refrigerator,0.25
Festival_Holiday,4,C,LED Light,0.0
Festival_Holiday,4,C,Ceiling Fan,1.0
Festival_Holiday,4,Misc,Hospital,0.3
Festival_Holiday,4,Misc,Street Light,10.0
Festival_Holiday,4,Misc,Cold Storage,1.0
Festival_Holiday,4,Misc,School,0.0
Festival_Holiday,4,Misc,Others,0.1
Festival_Holiday,5,A,LED Light,3.0
Festival_Holiday,5,A,Ceiling Fan,2.0
Festival_Holiday,5,A,Television,0.0
Festival_Holiday,5,A,Iron,1.0
Festival_Holiday,5,A,Refrigerator,0.25
Festival_Holiday,5,A,Washing Machine,0.0
Festival_Holiday,5,B,LED Light,3.0
Festival_Holiday,5,B,Ceiling Fan,2.0
Festival_Holiday,5,B,Television,0.0
Festival_Holiday,5,B,Iron,1.0
Festival_Holiday,5,B,Refrigerator,0.25
Festival_Holiday,5,C,LED Light,1.0
Festival_Holiday,5,C,Ceiling Fan,1.0
Festival_Holiday,5,Misc,Hospital,0.3
Festival_Holiday,5,Misc,Street Light,5.0
Festival_Holiday,5,Misc,Cold Storage,1.0
Festival_Holiday,5,Misc,School,0.0
Festival_Holiday,5,Misc,Others,0.8
Festival_Holiday,6,A,LED Light,4.0
Festival_Holiday,6,A,Ceiling Fan,3.0
Festival_Holiday,6,A,Television,1.0
Festival_Holiday,6,A,Iron,0.0
Festival_Holiday,6,A,Refrigerator,0.25
Festival_Holiday,6,A,Washing Machine,0.0
Festival_Holiday,6,B,LED Light,2.0
Festival_Holiday,6,B,Ceiling Fan,2.0
Festival_Holiday,6,B,Television,1.0
Festival_Holiday,6,B,Iron,0.0
Festival_Holiday,6,B,Refrigerator,0.25
Festival_Holiday,6,C,LED Light,0.0
Festival_Holiday,6,C,Ceiling Fan,1.0
Festival_Holiday,6,Misc,Hospital,0.3
Festival_Holiday,6,Misc,Street Light,0.0
Festival_Holiday,6,Misc,Cold Storage,1.0
Festival_Holiday,6,Misc,School,0.0
Festival_Holiday,6,Misc,Others,0.8
Festival_Holiday,7,A,LED Light,4.0
Festival_Holiday,7,A,Ceiling Fan,3.0
Festival_Holiday,7,A,Television,1.0
Festival_Holiday,7,A,Iron,0.0
Festival_Holiday,7,A,Refrigerator,0.25
Festival_Holiday,7,A,Washing Machine,0.0
Festival_Holiday,7,B,LED Light,2.0
Festival_Holiday,7,B,Ceiling Fan,2.0
Festival_Holiday,7,B,Television,1.0
Festival_Holiday,7,B,Iron,0.0
Festival_Holiday,7,B,Refrigerator,0.25
Festival_Holiday,7,C,LED Light,0.0
Festival_Holiday,7,C,Ceiling Fan,1.0
Festival_Holiday,7,Misc,Hospital,0.5
Festival_Holiday,7,Misc,Street Light,0.0
Festival_Holiday,7,Misc,Cold Storage,1.0
Festival_Holiday,7,Misc,School,0.0
Festival_Holiday,7,Misc,Others,1.0
Festival_Holiday,8,A,LED Light,4.0
Festival_Holiday,8,A,Ceiling Fan,3.0
Festival_Holiday,8,A,Television,1.0
Festival_Holiday,8,A,Iron,0.0
Festival_Holiday,8,A,Refrigerator,0.25
Festival_Holiday,8,A,Washing Machine,0.0
Festival_Holiday,8,B,LED Light,2.0
Festival_Holiday,8,B,Ceiling Fan,2.0
Festival_Holiday,8,B,Television,1.0
Festival_Holiday,8,B,Iron,0.0
Festival_Holiday,8,B,Refrigerator,0.25
Festival_Holiday,8,C,LED Light,0.0
Festival_Holiday,8,C,Ceiling Fan,1.0
Festival_Holiday,8,Misc,Hospital,0.5
Festival_Holiday,8,Misc,Street Light,0.0
Festival_Holiday,8,Misc,Cold Storage,1.0
Festival_Holiday,8,Misc,School,0.0
Festival_Holiday,8,Misc,Others,1.0
Festival_Holiday,9,A,LED Light,4.0
Festival_Holiday,9,A,Ceiling Fan,3.0
Festival_Holiday,9,A,Television,1.0
Festival_Holiday,9,A,Iron,0.0
Festival_Holiday,9,A,Refrigerator,0.25
Festival_Holiday,9,A,Washing Machine,0.0
Festival_Holiday,9,B,LED Light,2.0
Festival_Holiday,9,B,Ceiling Fan,2.0
Festival_Holiday,9,B,Television,1.0
Festival_Holiday,9,B,Iron,0.0
Festival_Holiday,9,B,Refrigerator,0.25
Festival_Holiday,9,C,LED Light,0.0
Festival_Holiday,9,C,Ceiling Fan,1.0
Festival_Holiday,9,Misc,Hospital,0.5
Festival_Holiday,9,Misc,Street Light,0.0
Festival_Holiday,9,Misc,Cold Storage,1.0
Festival_Holiday,9,Misc,School,0.0
Festival_Holiday,9,Misc,Others,1.0
Festival_Holiday,10,A,LED Light,4.0
Festival_Holiday,10,A,Ceiling Fan,3.0
Festival_Holiday,10,A,Television,1.0
Festival_Holiday,10,A,Iron,0.0
Festival_Holiday,10,A,Refrigerator,0.25
Festival_Holiday,10,A,Washing Machine,1.0
Festival_Holiday,10,B,LED Light,2.0
Festival_Holiday,10,B,Ceiling Fan,2.0
Festival_Holiday,10,B,Television,1.0
Festival_Holiday,10,B,Iron,0.0
Festival_Holiday,10,B,Refrigerator,0.25
Festival_Holiday,10,C,LED Light,1.0
Festival_Holiday,10,C,Ceiling Fan,1.0
Festival_Holiday,10,Misc,Hospital,0.5
Festival_Holiday,10,Misc,Street Light,0.0
Festival_Holiday,10,Misc,Cold Storage,1.0
Festival_Holiday,10,Misc,School,0.0
Festival_Holiday,10,Misc,Others,1.0
Festival_Holiday,11,A,LED Light,4.0
Festival_Holiday,11,A,Ceiling Fan,3.0
Festival_Holiday,11,A,Television,1.0
Festival_Holiday,11,A,Iron,0.0
Festival_Holiday,11,A,Refrigerator,0.25
Festival_Holiday,11,A,Washing Machine,0.0
Festival_Holiday,11,B,LED Light,2.0
Festival_Holiday,11,B,Ceiling Fan,2.0
Festival_Holiday,11,B,Television,1.0
Festival_Holiday,11,B,Iron,0.0
Festival_Holiday,11,B,Refrigerator,0.25
Festival_Holiday,11,C,LED Light,1.0
Festival_Holiday,11,C,Ceiling Fan,1.0
Festival_Holiday,11,Misc,Hospital,0.5
Festival_Holiday,11,Misc,Street Light,0.0
Festival_Holiday,11,Misc,Cold Storage,1.0
Festival_Holiday,11,Misc,School,0.0
Festival_Holiday,11,Misc,Others,1.0
Festival_Holiday,12,A,LED Light,4.0
Festival_Holiday,12,A,Ceiling Fan,3.0
Festival_Holiday,12,A,Television,1.0
Festival_Holiday,12,A,Iron,0.0
Festival_Holiday,12,A,Refrigerator,0.25
Festival_Holiday,12,A,Washing Machine,0.0
Festival_Holiday,12,B,LED Light,2.0
Festival_Holiday,12,B,Ceiling Fan,2.0
Festival_Holiday,12,B,Television,1.0
Festival_Holiday,12,B,Iron,0.0
Festival_Holiday,12,B,Refrigerator,0.25
Festival_Holiday,12,C,LED Light,1.0
Festival_Holiday,12,C,Ceiling Fan,1.0
Festival_Holiday,12,Misc,Hospital,0.5
Festival_Holiday,12,Misc,Street Light,0.0
Festival_Holiday,12,Misc,Cold Storage,1.0
Festival_Holiday,12,Misc,School,0.0
Festival_Holiday,12,Misc,Others,1.0
Festival_Holiday,13,A,LED Light,4.0
Festival_Holiday,13,A,Ceiling Fan,3.0
Festival_Holiday,13,A,Television,1.0
Festival_Holiday,13,A,Iron,0.0
Festival_Holiday,13,A,Refrigerator,0.25
Festival_Holiday,13,A,Washing Machine,0.0
Festival_Holiday,13,B,LED Light,2.0
Festival_Holiday,13,B,Ceiling Fan,2.0
Festival_Holiday,13,B,Television,1.0
Festival_Holiday,13,B,Iron,0.0
Festival_Holiday,13,B,Refrigerator,0.25
Festival_Holiday,13,C,LED Light,1.0
Festival_Holiday,13,C,Ceiling Fan,1.0
Festival_Holiday,13,Misc,Hospital,0.5
Festival_Holiday,13,Misc,Street Light,0.0
Festival_Holiday,13,Misc,Cold Storage,1.0
Festival_Holiday,13,Misc,School,0.0
Festival_Holiday,13,Misc,Others,1.0
Festival_Holiday,14,A,LED Light,4.0
Festival_Holiday,14,A,Ceiling Fan,3.0
Festival_Holiday,14,A,Television,1.0
Festival_Holiday,14,A,Iron,0.0
Festival_Holiday,14,A,Refrigerator,0.25
Festival_Holiday,14,A,Washing Machine,0.0
Festival_Holiday,14,B,LED Light,3.0
Festival_Holiday,14,B,Ceiling Fan,2.0
Festival_Holiday,14,B,Television,1.0
Festival_Holiday,14,B,Iron,0.0
Festival_Holiday,14,B,Refrigerator,0.25
Festival_Holiday,14,C,LED Light,1.0
Festival_Holiday,14,C,Ceiling Fan,1.0
Festival_Holiday,14,Misc,Hospital,0.5
Festival_Holiday,14,Misc,Street Light,0.0
Festival_Holiday,14,Misc,Cold Storage,1.0
Festival_Holiday,14,Misc,School,0.0
Festival_Holiday,14,Misc,Others,1.0
Festival_Holiday,15,A,LED Light,5.0
Festival_Holiday,15,A,Ceiling Fan,3.0
Festival_Holiday,15,A,Television,1.0
Festival_Holiday,15,A,Iron,0.0
Festival_Holiday,15,A,Refrigerator,0.25
Festival_Holiday,15,A,Washing Machine,0.0
Festival_Holiday,15,B,LED Light,3.0
Festival_Holiday,15,B,Ceiling Fan,2.0
Festival_Holiday,15,B,Television,1.0
Festival_Holiday,15,B,Iron,0.0
Festival_Holiday,15,B,Refrigerator,0.25
Festival_Holiday,15,C,LED Light,1.0
Festival_Holiday,15,C,Ceiling Fan,1.0
Festival_Holiday,15,Misc,Hospital,0.5
Festival_Holiday,15,Misc,Street Light,0.0
Festival_Holiday,15,Misc,Cold Storage,1.0
Festival_Holiday,15,Misc,School,0.0
Festival_Holiday,15,Misc,Others,1.0
Festival_Holiday,16,A,LED Light,5.0
Festival_Holiday,16,A,Ceiling Fan,3.0
Festival_Holiday,16,A,Television,1.0
Festival_Holiday,16,A,Iron,0.0
Festival_Holiday,16,A,Refrigerator,0.25
Festival_Holiday,16,A,Washing Machine,0.0
Festival_Holiday,16,B,LED Light,3.0
Festival_Holiday,16,B,Ceiling Fan,2.0
Festival_Holiday,16,B,Television,1.0
Festival_Holiday,16,B,Iron,0.0
Festival_Holiday,16,B,Refrigerator,0.25
Festival_Holiday,16,C,LED Light,1.0
Festival_Holiday,16,C,Ceiling Fan,1.0
Festival_Holiday,16,Misc,Hospital,0.5
